,id,SPACECRAFT_NAME,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,BOA_ADD_OFFSET_B12,CLOUD_SHADOW_PERCENTAGE,system:footprint,SENSOR_QUALITY,GENERATION_TIME,CLOUDY_PIXEL_OVER_LAND_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,THIN_CIRRUS_PERCENTAGE,GRANULE_MEAN_WV,BOA_ADD_OFFSET_B1,BOA_ADD_OFFSET_B2,DATASTRIP_ID,BOA_ADD_OFFSET_B5,BOA_ADD_OFFSET_B6,BOA_ADD_OFFSET_B3,BOA_ADD_OFFSET_B4,BOA_ADD_OFFSET_B9,BOA_ADD_OFFSET_B7,BOA_ADD_OFFSET_B8,GRANULE_ID,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8,DATATAKE_TYPE,MEAN_INCIDENCE_AZIMUTH_ANGLE_B9,MEAN_INCIDENCE_AZIMUTH_ANGLE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B7,MEAN_INCIDENCE_AZIMUTH_ANGLE_B4,NOT_VEGETATED_PERCENTAGE,MEAN_INCIDENCE_AZIMUTH_ANGLE_B5,RADIOMETRIC_QUALITY,MEAN_INCIDENCE_AZIMUTH_ANGLE_B2,MEAN_INCIDENCE_AZIMUTH_ANGLE_B3,MEAN_INCIDENCE_AZIMUTH_ANGLE_B1,HIGH_PROBA_CLOUDS_PERCENTAGE,UNCLASSIFIED_PERCENTAGE,OZONE_SOURCE,GRANULE_MEAN_AOT,BOA_ADD_OFFSET_B8A,SNOW_ICE_PERCENTAGE,BOA_ADD_OFFSET_B11,BOA_ADD_OFFSET_B10,GEOMETRIC_QUALITY,system:asset_size,system:index,DATATAKE_IDENTIFIER,AOT_RETRIEVAL_ACCURACY,AOT_RETRIEVAL_METHOD,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8A,MEAN_SOLAR_AZIMUTH_ANGLE,VEGETATION_PERCENTAGE,SOLAR_IRRADIANCE_B12,SOLAR_IRRADIANCE_B10,SOLAR_IRRADIANCE_B11,SOLAR_IRRADIANCE_B8A,FORMAT_CORRECTNESS,system:time_end,WATER_VAPOUR_RETRIEVAL_ACCURACY,OZONE_VALUE,system:time_start,PROCESSING_BASELINE,SENSING_ORBIT_NUMBER,NODATA_PIXEL_PERCENTAGE,SENSING_ORBIT_DIRECTION,GENERAL_QUALITY,REFLECTANCE_CONVERSION_CORRECTION,MEDIUM_PROBA_CLOUDS_PERCENTAGE,MEAN_INCIDENCE_ZENITH_ANGLE_B1,MEAN_INCIDENCE_ZENITH_ANGLE_B5,MEAN_INCIDENCE_ZENITH_ANGLE_B4,MEAN_INCIDENCE_ZENITH_ANGLE_B3,MEAN_INCIDENCE_ZENITH_ANGLE_B2,MEAN_INCIDENCE_ZENITH_ANGLE_B9,MEAN_INCIDENCE_ZENITH_ANGLE_B8,MEAN_INCIDENCE_ZENITH_ANGLE_B7,DARK_FEATURES_PERCENTAGE,MEAN_INCIDENCE_ZENITH_ANGLE_B6,MEAN_SOLAR_ZENITH_ANGLE,MEAN_INCIDENCE_ZENITH_ANGLE_B8A,RADIATIVE_TRANSFER_ACCURACY,MGRS_TILE,CLOUDY_PIXEL_PERCENTAGE,PRODUCT_ID,MEAN_INCIDENCE_ZENITH_ANGLE_B10,SOLAR_IRRADIANCE_B9,DEGRADED_MSI_DATA_PERCENTAGE,MEAN_INCIDENCE_ZENITH_ANGLE_B11,L2A_QUALITY,MEAN_INCIDENCE_ZENITH_ANGLE_B12,SOLAR_IRRADIANCE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B10,SOLAR_IRRADIANCE_B5,MEAN_INCIDENCE_AZIMUTH_ANGLE_B11,SOLAR_IRRADIANCE_B8,MEAN_INCIDENCE_AZIMUTH_ANGLE_B12,SOLAR_IRRADIANCE_B7,SOLAR_IRRADIANCE_B2,SOLAR_IRRADIANCE_B1,SOLAR_IRRADIANCE_B4,SOLAR_IRRADIANCE_B3,WATER_PERCENTAGE,date
0,COPERNICUS/S2_SR_HARMONIZED/20220815T185931_20220815T190407_T10UGV,Sentinel-2A,0,-1000,1.097903,"{'type': 'LinearRing', 'coordinates': [[-120.23161840128378, 49.619635570948745], [-120.23162358028529, 49.61962099411335], [-120.2592030914337, 49.12644726133067], [-120.28603979153036, 48.633227564023905], [-120.28598669129718, 48.63318477424808], [-120.28594217170989, 48.633137985861104], [-120.28591997160291, 48.633134665269424], [-118.79928250914857, 48.58844826377462], [-118.79921684951579, 48.58848247575698], [-118.79914517310502, 48.58851100766749], [-118.79913972655694, 48.58852563733207], [-118.7785536783186, 48.83476284835866], [-118.75768742530225, 49.08097542259386], [-118.73653499190405, 49.32717075179306], [-118.71509166872418, 49.573348659714156], [-118.71514432843388, 49.57339214035129], [-118.7151881209127, 49.57343954244238], [-118.71521064200907, 49.57344318513489], [-120.23148014090812, 49.6197000545994], [-120.23154615511808, 49.6196649880231], [-120.23161840128378, 49.619635570948745]]}",PASSED,1660612802000,1.902474,1.886454,0.310868,1.399619,-1000,-1000,S2A_OPER_MSI_L2A_DS_ATOS_20220816T012002_S20220815T190407_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T10UGV_A037333_20220815T190407,267.342843788013,INS-NOBS,265.859708218776,265.821628912644,265.644339602536,266.225536825778,23.970108999999997,265.981518603089,PASSED,268.041441351165,266.818945340936,265.99498195657,0.7933449999999999,0.288128,AUX_ECMWFT,0.070075,-1000,0.000733,-1000,-1000,PASSED,1776015331,20220815T185931_20220815T190407_T10UGV,GS2A_20220815T185931_037333_N04.00,0,SEN2COR_DDV,265.673222320531,158.86552558567,70.801258,85.25,367.15,245.59,955.32,PASSED,1660590663163,0,302.521942,1660590663163,04.00,13,3e-06,DESCENDING,PASSED,0.973934156483106,0.78224,4.79777754571618,4.53590116041148,4.48221178877625,4.38822967887214,4.31057849105434,4.87892128056212,4.3468628877151,4.66417681553428,1.010703,4.59303443404376,36.7915508043655,4.7238578473953,0,10UGV,1.886454,S2A_MSIL2A_20220815T185931_N0400_R013_T10UGV_20220816T012002,4.46792440937183,812.92,0.0206,4.59263230779154,PASSED,4.74991980102412,1287.61,265.895764587616,1424.64,265.338905082037,1041.63,265.234758833336,1162.08,1959.66,1884.69,1512.06,1823.24,0.944708,2022-08-15
0,COPERNICUS/S2_SR_HARMONIZED/20220815T185931_20220815T190407_T11ULQ,Sentinel-2A,0,-1000,1.223748,"{'type': 'LinearRing', 'coordinates': [[-118.24965812359594, 49.64602029165077], [-118.24971038762776, 49.646068288156876], [-119.76907306576355, 49.619686839428596], [-119.7691349642631, 49.61964872931927], [-119.76920787978723, 49.61961399030162], [-119.74161947287006, 49.1264277376968], [-119.7147746449511, 48.63320836526011], [-119.71471712032245, 48.633168203209024], [-119.71466460425137, 48.63312084483714], [-118.3579070175482, 48.65711715664416], [-118.35193735829208, 48.65754761896404], [-118.35189011711681, 48.65755693850574], [-118.35186198099777, 48.65756961823292], [-118.30932094126625, 48.68235142650263], [-118.30929030267276, 48.6823773071417], [-118.30927847432562, 48.68239841272179], [-118.25364898199938, 48.838474476060874], [-118.23173974956941, 48.91212831344947], [-118.23147680619597, 48.92365552009668], [-118.24960063464755, 49.645979426398526], [-118.24965812359594, 49.64602029165077]]}",PASSED,1660612802000,1.765726,1.747044,0.269148,1.455039,-1000,-1000,S2A_OPER_MSI_L2A_DS_ATOS_20220816T012002_S20220815T190407_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T11ULQ_A037333_20220815T190407,286.910433365125,INS-NOBS,287.98028894738,287.561882857235,287.68200306014,287.333358056706,19.569691,287.421994524224,PASSED,286.770020784093,287.014303854183,287.858647564705,0.743657,0.22155700000000003,AUX_ECMWFT,0.070885,-1000,0.0,-1000,-1000,PASSED,1735377744,20220815T185931_20220815T190407_T11ULQ,GS2A_20220815T185931_037333_N04.00,0,SEN2COR_DDV,287.798516342082,159.686818772929,75.500953,85.25,367.15,245.59,955.32,PASSED,1660590660766,0,302.892454,1660590660766,04.00,13,1.221081,DESCENDING,PASSED,0.973934156483106,0.734239,7.18744184282136,7.04841326585616,7.01051984807796,6.95981450528598,6.91754438989474,7.23069831166724,6.93243272475023,7.1162219642064,0.538391,7.07884607594275,36.706796223934,7.14777452320729,0,11ULQ,1.747044,S2A_MSIL2A_20220815T185931_N0400_R013_T11ULQ_20220816T012002,6.98366756145913,812.92,0.0223,7.05362091816936,PASSED,7.12939464978301,1287.61,287.007622806384,1424.64,287.32279066484,1041.63,287.585940712726,1162.08,1959.66,1884.69,1512.06,1823.24,1.19862,2022-08-15
0,COPERNICUS/S2_SR_HARMONIZED/20220817T184919_20220817T185415_T10UGV,Sentinel-2B,0,-1000,0.355111,"{'type': 'LinearRing', 'coordinates': [[-118.71509166872418, 49.573348659714156], [-118.71519079009671, 49.57344245994555], [-119.61454231563044, 49.60328611890166], [-119.61549638628856, 49.602174111484025], [-119.62655366558567, 49.574414742813524], [-119.63057301023817, 49.56427486109188], [-119.76881811031272, 49.20437482054294], [-119.87570126547372, 48.91985128896197], [-119.98130346568804, 48.635192819987175], [-119.98422879258247, 48.627162726552896], [-119.98431294372365, 48.62575077504153], [-119.98394556643218, 48.62561667731665], [-118.79928250914857, 48.58844826377462], [-118.79914076433354, 48.58851279234404], [-118.7785536783186, 48.83476284835866], [-118.75768742530225, 49.08097542259386], [-118.73653499190405, 49.32717075179306], [-118.71509166872418, 49.573348659714156]]}",PASSED,1660773234000,0.406126,0.401223,0.00694,1.391783,-1000,-1000,S2B_OPER_MSI_L2A_DS_2BPS_20220817T215354_S20220817T185415_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T10UGV_A028453_20220817T185415,106.075465066479,INS-NOBS,107.724958614831,106.973082488304,107.141505395403,106.591669634662,26.816368,106.789752981206,PASSED,105.866914641504,106.261730580893,107.545256860598,0.137877,0.157558,AUX_ECMWFT,0.086081,-1000,0.0,-1000,-1000,PASSED,1226614044,20220817T184919_20220817T185415_T10UGV,GS2B_20220817T184919_028453_N04.00,0,SEN2COR_DDV,107.319472585607,155.384448105413,70.509261,87.75,365.41,247.08,953.93,PASSED,1660762855853,0,292.295168,1660762855853,04.00,113,30.580714,DESCENDING,PASSED,0.974618724039045,0.256406,8.91583378343362,8.81181027173038,8.79219572511693,8.7754507818007,8.75933233019818,8.94763788356133,8.76983886720928,8.8600304581934,0.49978399999999995,8.83367043217499,38.0211270868533,8.88641592610517,0,10UGV,0.401223,S2B_MSIL2A_20220817T184919_N0400_R113_T10UGV_20220817T215354,8.78957744577948,817.58,0.0092,8.83275795625554,PASSED,8.89334656277247,1291.13,106.596629506683,1425.78,106.983995843704,1041.28,107.421213209427,1175.57,1959.75,1874.3,1512.79,1824.93,1.260696,2022-08-17
0,COPERNICUS/S2_SR_HARMONIZED/20220817T184919_20220817T185415_T11ULQ,Sentinel-2B,0,-1000,0.420283,"{'type': 'LinearRing', 'coordinates': [[-119.60979279774834, 49.62336690167693], [-119.60985115825574, 49.62336518729148], [-119.61616097337507, 49.61672736153141], [-119.62399941246998, 49.6079087445564], [-119.64097645772893, 49.58376094412276], [-119.72185799736589, 49.3659622967945], [-119.74467280279751, 49.30063920470599], [-119.74895887710943, 49.25896081825], [-119.73171915022725, 48.94609299937861], [-119.7147746449511, 48.63320836526011], [-119.71466460425137, 48.63312084483714], [-118.2251426693759, 48.658605900886926], [-118.22500820821138, 48.65867697080747], [-118.23713666711151, 49.152360725815186], [-118.24960063464755, 49.645979426398526], [-118.24971038762776, 49.646068288156876], [-119.6097542340686, 49.62339058159256], [-119.60979279774834, 49.62336690167693]]}",PASSED,1660773234000,0.435669,0.431064,0.005909,1.389639,-1000,-1000,S2B_OPER_MSI_L2A_DS_2BPS_20220817T215354_S20220817T185415_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T11ULQ_A028453_20220817T185415,106.600306420624,INS-NOBS,107.270771057185,106.984945278042,107.050771575911,106.861128879351,20.591868,106.944580781473,PASSED,106.501536638355,106.705410998832,107.2291908975,0.144644,0.165363,AUX_ECMWFT,0.085596,-1000,0.0,-1000,-1000,PASSED,1736632938,20220817T184919_20220817T185415_T11ULQ,GS2B_20220817T184919_028453_N04.00,0,SEN2COR_DDV,107.124035972809,156.180591470583,76.824856,87.75,365.41,247.08,953.93,PASSED,1660762853923,0,291.878427,1660762853923,04.00,113,2.013706,DESCENDING,PASSED,0.974618724039045,0.280512,7.42165740037146,7.28324580070455,7.25700615208743,7.21298273894527,7.18224813914656,7.46317947659525,7.19656641324833,7.34938956059908,0.462913,7.31728283025223,37.9165374155398,7.38320731608712,0,11ULQ,0.431064,S2B_MSIL2A_20220817T184919_N0400_R113_T11ULQ_20220817T215354,7.24702651950678,817.58,0.011,7.3101286664714,PASSED,7.40318025811356,1291.13,106.939335167251,1425.78,107.027170129966,1041.28,107.155695066798,1175.57,1959.75,1874.3,1512.79,1824.93,1.103647,2022-08-17
0,COPERNICUS/S2_SR_HARMONIZED/20220820T185919_20220820T190456_T10UGV,Sentinel-2B,0,-1000,1.023245,"{'type': 'LinearRing', 'coordinates': [[-120.23161840128378, 49.619635570948745], [-120.23162358028529, 49.61962099411335], [-120.2592030914337, 49.12644726133067], [-120.28603979153036, 48.633227564023905], [-120.28598669129718, 48.63318477424808], [-120.28594217170989, 48.633137985861104], [-120.28591997160291, 48.633134665269424], [-118.79928250914857, 48.58844826377462], [-118.79921684951579, 48.58848247575698], [-118.79914517310502, 48.58851100766749], [-118.79913972655694, 48.58852563733207], [-118.7785536783186, 48.83476284835866], [-118.75768742530225, 49.08097542259386], [-118.73653499190405, 49.32717075179306], [-118.71509166872418, 49.573348659714156], [-118.71514432843388, 49.57339214035129], [-118.7151881209127, 49.57343954244238], [-118.71521064200907, 49.57344318513489], [-120.23148014090812, 49.6197000545994], [-120.23154615511808, 49.6196649880231], [-120.23161840128378, 49.619635570948745]]}",PASSED,1661032636000,77.867991,77.915412,2.925173,1.949709,-1000,-1000,S2B_OPER_MSI_L2A_DS_2BPS_20220820T215716_S20220820T190456_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T10UGV_A028496_20220820T190456,263.792224753505,INS-NOBS,262.474920243053,262.327740112801,262.223143378866,262.622196095072,3.4505720000000006,262.463944298337,PASSED,264.532743832656,263.254261584206,262.392987761765,57.357436,6.243987,AUX_ECMWFT,0.247091,-1000,0.0,-1000,-1000,PASSED,1521534930,20220820T185919_20220820T190456_T10UGV,GS2B_20220820T185919_028496_N04.00,0,SEN2COR_DDV,262.171167579919,159.854229321645,9.435702,87.75,365.41,247.08,953.93,PASSED,1661022652084,0,291.411729,1661022652084,04.00,13,3e-06,DESCENDING,PASSED,0.975708159664514,17.632808,4.72191897326791,4.46274826675809,4.4090310195309,4.31963631404961,4.24036018001773,4.79381990105666,4.27743788823588,4.58259454544821,1.767509,4.52084183863839,38.3064312241186,4.64740903039318,0,10UGV,77.915412,S2B_MSIL2A_20220820T185919_N0400_R013_T10UGV_20220820T215716,4.386427197935,817.58,0.0105,4.51271307790854,PASSED,4.66130294158765,1291.13,262.644506953314,1425.78,262.239584954267,1041.28,261.992553671082,1175.57,1959.75,1874.3,1512.79,1824.93,0.163569,2022-08-20
0,COPERNICUS/S2_SR_HARMONIZED/20220820T185919_20220820T190456_T11ULQ,Sentinel-2B,0,-1000,7.887191,"{'type': 'LinearRing', 'coordinates': [[-119.76920370463272, 49.61961602166141], [-119.7692071998791, 49.619601134791736], [-119.74161947287006, 49.1264277376968], [-119.7147746449511, 48.63320836526011], [-119.71471712032245, 48.633168203209024], [-119.71466460425137, 48.63312084483714], [-118.34161952818073, 48.65730804952041], [-118.3307652845108, 48.65779389871105], [-118.33072838115822, 48.657818549941325], [-118.33067613046782, 48.657821473754396], [-118.33065578311766, 48.65783953882436], [-118.28317205815402, 48.71344675715115], [-118.25867504759505, 48.77796505249488], [-118.23087815236825, 48.877053610078114], [-118.23067690371833, 48.891098613649795], [-118.24960063464755, 49.645979426398526], [-118.24965812359594, 49.64602029165077], [-118.24971038762776, 49.646068288156876], [-119.76907306576355, 49.619686839428596], [-119.7691349642631, 49.61964872931927], [-119.76920370463272, 49.61961602166141]]}",PASSED,1661032636000,90.10374,90.040189,2.746069,2.19601,-1000,-1000,S2B_OPER_MSI_L2A_DS_2BPS_20220820T215716_S20220820T190456_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T11ULQ_A028496_20220820T190456,285.673658949096,INS-NOBS,286.848897271224,286.393431115792,286.508809195607,286.099853378405,0.673309,286.238044836153,PASSED,285.529779003659,285.822317634921,286.731587722591,69.546872,0.157731,AUX_ECMWFT,0.29169,-1000,0.0,-1000,-1000,PASSED,1418037940,20220820T185919_20220820T190456_T11ULQ,GS2B_20220820T185919_028496_N04.00,0,CAMS,286.673989310366,160.654051739709,0.9686349999999999,87.75,365.41,247.08,953.93,PASSED,1661022649710,0,291.520052,1661022649710,04.00,13,0.938766,DESCENDING,PASSED,0.975708159664514,17.74725,7.09516709563908,6.95148080754745,6.92381034224604,6.88139956061347,6.84823793686288,7.13415970159762,6.86311970158107,7.01787230266992,0.10662100000000001,6.98236319350896,38.2272377494351,7.05643922321707,0,11ULQ,90.040189,S2B_MSIL2A_20220820T185919_N0400_R013_T11ULQ_20220820T215716,6.90883782356498,817.58,0.0203,6.97762532091228,PASSED,7.06014365753074,1291.13,285.881050350587,1425.78,286.2741427989,1041.28,286.648089324254,1175.57,1959.75,1874.3,1512.79,1824.93,0.166319,2022-08-20
0,COPERNICUS/S2_SR_HARMONIZED/20220822T184931_20220822T185911_T10UGV,Sentinel-2A,0,-1000,0.06532,"{'type': 'LinearRing', 'coordinates': [[-119.63606564085002, 49.60388319374291], [-119.63613965392575, 49.603867948222565], [-119.63712652161722, 49.60171631269809], [-119.63911872925141, 49.596914161935906], [-119.64313777320132, 49.58677338542274], [-119.82653173334316, 49.10718559791395], [-120.00621550681392, 48.6271971836148], [-120.006263884684, 48.62637950822021], [-120.00622661244245, 48.62634932681616], [-120.00622062822846, 48.626307079212935], [-120.00589960888811, 48.62619004519599], [-118.79928250914857, 48.58844826377462], [-118.79914076433354, 48.58851279234404], [-118.7785536783186, 48.83476284835866], [-118.75768742530225, 49.08097542259386], [-118.73653499190405, 49.32717075179306], [-118.71509166872418, 49.573348659714156], [-118.71519079009671, 49.57344245994555], [-119.63600930125922, 49.60391264213185], [-119.63606564085002, 49.60388319374291]]}",PASSED,1661214181000,76.379687,76.304406,11.289936,1.518084,-1000,-1000,S2A_OPER_MSI_L2A_DS_ATOS_20220823T002301_S20220822T185911_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T10UGV_A037433_20220822T185911,105.273773783871,INS-NOBS,106.96374328191,106.178003456263,106.367561193479,105.822078599739,4.766978,106.020925787514,PASSED,105.076789008296,105.470272203261,106.783874092627,24.286179,3.4003,AUX_ECMWFT,0.204684,-1000,0.014843,-1000,-1000,PASSED,1034775399,20220822T184931_20220822T185911_T10UGV,GS2A_20220822T184931_037433_N04.00,0,SEN2COR_DDV,106.544973981793,156.615300768932,14.530687,85.25,367.15,245.59,955.32,PASSED,1661194866312,0,300.201248,1661194866312,04.00,113,29.143173,DESCENDING,PASSED,0.976466690317621,40.728289,8.86200863253416,8.75354040837465,8.73413787773999,8.70471896877544,8.68183750566248,8.8935573110852,8.69207012345473,8.80238189526728,0.545291,8.77833257374856,39.5159869517035,8.82863309059978,0,10UGV,76.304406,S2A_MSIL2A_20220822T184931_N0400_R113_T10UGV_20220823T002301,8.73324781474877,812.92,0.0156,8.77223847150817,PASSED,8.81758694371863,1287.61,105.776191886938,1424.64,106.20671693066,1041.63,106.591270489992,1162.08,1959.66,1884.69,1512.06,1823.24,0.372171,2022-08-22
0,COPERNICUS/S2_SR_HARMONIZED/20220822T184931_20220822T185911_T11ULQ,Sentinel-2A,0,-1000,0.008021,"{'type': 'LinearRing', 'coordinates': [[-119.62888914283856, 49.62292897277462], [-119.62895788715286, 49.622916408834335], [-119.63122519132588, 49.61852719392732], [-119.6372237909376, 49.60651406662456], [-119.65206087736819, 49.57378528551149], [-119.66510405840502, 49.53893749182108], [-119.73784459730784, 49.34129370615657], [-119.74997735628891, 49.30699574619779], [-119.75135917031986, 49.30209307511081], [-119.73289777657801, 48.96765805820623], [-119.7147746449511, 48.63320836526011], [-119.71466460425137, 48.63312084483714], [-118.2251426693759, 48.658605900886926], [-118.22500820821138, 48.65867697080747], [-118.23713666711151, 49.152360725815186], [-118.24960063464755, 49.645979426398526], [-118.24971038762776, 49.646068288156876], [-119.62884100923914, 49.62295841602995], [-119.62888914283856, 49.62292897277462]]}",PASSED,1661214181000,87.458044,87.29288,8.005861,1.499004,-1000,-1000,S2A_OPER_MSI_L2A_DS_ATOS_20220823T002301_S20220822T185911_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T11ULQ_A037433_20220822T185911,105.623552352595,INS-NOBS,106.444635853234,106.152700730347,106.202385745198,105.90178445305,3.043435,106.020666571979,PASSED,105.512879994479,105.743937550262,106.386217406406,20.46414,2.041688,AUX_ECMWFT,0.262273,-1000,0.077087,-1000,-1000,PASSED,1287464055,20220822T184931_20220822T185911_T11ULQ,GS2A_20220822T184931_037433_N04.00,0,SEN2COR_DDV,106.260849901317,157.392700160544,6.905258,85.25,367.15,245.59,955.32,PASSED,1661194864359,0,298.395726,1661194864359,04.00,113,1.514832,DESCENDING,PASSED,0.976466690317621,58.82287,7.36418641513114,7.21640332210326,7.19220212553691,7.149241743093,7.11954834301214,7.40596061159735,7.13394164525991,7.27718295775914,0.325975,7.25050745147565,39.418233329302,7.32208361984783,0,11ULQ,87.29288,S2A_MSIL2A_20220822T184931_N0400_R113_T11ULQ_20220823T002301,7.15610817477009,812.92,0.0072,7.22342108520876,PASSED,7.30335172359533,1287.61,105.946122205045,1424.64,106.089174498796,1041.63,106.279057535625,1162.08,1959.66,1884.69,1512.06,1823.24,0.305658,2022-08-22
0,COPERNICUS/S2_SR_HARMONIZED/20220825T185931_20220825T190309_T10UGV,Sentinel-2A,0,-1000,5.216387,"{'type': 'LinearRing', 'coordinates': [[-120.23161840128378, 49.619635570948745], [-120.23162358028529, 49.61962099411335], [-120.2592030914337, 49.12644726133067], [-120.28603979153036, 48.633227564023905], [-120.28598669129718, 48.63318477424808], [-120.28594217170989, 48.633137985861104], [-120.28591997160291, 48.633134665269424], [-118.79928250914857, 48.58844826377462], [-118.79921684951579, 48.58848247575698], [-118.79914517310502, 48.58851100766749], [-118.79913972655694, 48.58852563733207], [-118.7785536783186, 48.83476284835866], [-118.75768742530225, 49.08097542259386], [-118.73653499190405, 49.32717075179306], [-118.71509166872418, 49.573348659714156], [-118.71514432843388, 49.57339214035129], [-118.7151881209127, 49.57343954244238], [-118.71521064200907, 49.57344318513489], [-120.23148014090812, 49.6197000545994], [-120.23154615511808, 49.6196649880231], [-120.23161840128378, 49.619635570948745]]}",PASSED,1661475837000,28.073037,27.833208,1.8655650000000001,1.954654,-1000,-1000,S2A_OPER_MSI_L2A_DS_ATOS_20220826T010357_S20220825T190309_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T10UGV_A037476_20220825T190309,268.149318449671,INS-NOBS,266.144456257477,266.094357545141,265.954942202389,266.517370626575,20.163235,266.660660658055,PASSED,268.850516958683,267.168929288368,266.229936250459,17.049304,1.9690950000000003,AUX_ECMWFT,0.142096,-1000,0.000146,-1000,-1000,PASSED,1738401701,20220825T185931_20220825T190309_T10UGV,GS2A_20220825T185931_037476_N04.00,0,SEN2COR_DDV,265.871062562021,161.020707586234,41.944107,85.25,367.15,245.59,955.32,PASSED,1661454663300,0,281.656462,1661454663300,04.00,13,2e-05,DESCENDING,PASSED,0.977663891261126,8.91834,4.81207581941957,4.55320839185834,4.49585441548043,4.40839372658602,4.33816639087212,4.87978222857674,4.37407156728369,4.67076461337518,1.9463639999999998,4.60995559717292,39.8776819856061,4.73449306147829,0,10UGV,27.833208,S2A_MSIL2A_20220825T185931_N0400_R013_T10UGV_20220826T010357,4.46390488188543,812.92,0.0207,4.60193992023195,PASSED,4.75528065149323,1287.61,266.192288972279,1424.64,265.704449407408,1041.63,265.580791292893,1162.08,1959.66,1884.69,1512.06,1823.24,0.9274590000000001,2022-08-25
0,COPERNICUS/S2_SR_HARMONIZED/20220825T185931_20220825T190309_T11ULQ,Sentinel-2A,0,-1000,3.814712,"{'type': 'LinearRing', 'coordinates': [[-118.24965812359594, 49.64602029165077], [-118.24971038762776, 49.646068288156876], [-119.76907306576355, 49.619686839428596], [-119.7691349642631, 49.61964872931927], [-119.76920787978723, 49.61961399030162], [-119.74161947287006, 49.1264277376968], [-119.7147746449511, 48.63320836526011], [-119.71471712032245, 48.633168203209024], [-119.71466460425137, 48.63312084483714], [-118.36116637563575, 48.65707867039777], [-118.35356897889034, 48.6575282989804], [-118.35353332236063, 48.657553209412654], [-118.35348159311204, 48.6575565039273], [-118.35346164009962, 48.65757480262913], [-118.35030262315416, 48.66139253727321], [-118.34951244780446, 48.66248746197214], [-118.2473235499449, 48.84717695008925], [-118.23207213247575, 48.925618975347895], [-118.23161819484716, 48.92940855680985], [-118.24960063464755, 49.645979426398526], [-118.24965812359594, 49.64602029165077]]}",PASSED,1661475837000,25.045702,24.87583,4.477249,2.026037,-1000,-1000,S2A_OPER_MSI_L2A_DS_ATOS_20220826T010357_S20220825T190309_N04.00,-1000,-1000,-1000,-1000,-1000,-1000,-1000,L2A_T11ULQ_A037476_20220825T190309,286.843858533087,INS-NOBS,287.834049324475,287.44375168426,287.553444943543,287.236114938283,19.441529,287.352335802002,PASSED,286.715816150462,286.956376769318,287.723905493902,10.742788,1.906329,AUX_ECMWFT,0.135499,-1000,0.0,-1000,-1000,PASSED,1701042286,20220825T185931_20220825T190309_T11ULQ,GS2A_20220825T185931_037476_N04.00,0,SEN2COR_DDV,287.675039858129,161.799760863161,47.49966,85.25,367.15,245.59,955.32,PASSED,1661454660899,0,283.439165,1661454660899,04.00,13,1.277225,DESCENDING,PASSED,0.977663891261126,9.655792,7.16448639850965,7.02925772419657,7.00181742287092,6.95247976014159,6.92330207743601,7.20792151994094,6.93819450964752,7.08803220205983,1.394014,7.05433502684403,39.8050901544645,7.12463187107282,0,11ULQ,24.87583,S2A_MSIL2A_20220825T185931_N0400_R013_T11ULQ_20220826T010357,7.00402814740729,812.92,0.0224,7.09337325840817,PASSED,7.17178737050971,1287.61,287.09365902788,1424.64,287.470680123445,1041.63,287.755242160192,1162.08,1959.66,1884.69,1512.06,1823.24,1.067923,2022-08-25
